hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
-16222,21710,-32768,5,32689,222,-15408,8
-16003,15123,-32768,7,32767,3531,-32768,9
-15053,11285,-32768,6,32767,1009,-32768,7
-15723,13623,-32768,7,4006,-30454,-18197,7
-15587,26054,-32768,7,-3056,-32768,10571,8
-3737,32767,-21689,6,4171,-23672,32673,7
12374,32767,320,7,3591,-2945,32767,9
17678,21608,19188,6,-4219,8000,32767,7
-2449,-4547,32767,5,-8753,14972,32767,9
-29586,-17328,32767,6,-6932,11932,32767,6
-32768,-16247,32767,7,-5726,10508,32767,6
-32768,-16258,32767,7,-5722,10522,32767,6
-32768,-16250,32767,7,-5720,10514,32767,7
-32768,-16100,32767,8,-5189,9538,32767,8
-32768,-15377,32767,9,-2591,5473,32767,7
-32768,-14514,32767,6,3228,-2435,32767,6
-32768,-13026,32767,9,5086,-15754,32767,7
-32768,-11728,32767,8,4243,-23953,30072,8
-32768,-10336,32767,7,2313,-29154,21616,7
-32768,-8500,32767,6,-325,-32354,12650,7
-32768,-6029,32767,7,-4589,-32768,-4173,6
-32768,-4961,32767,6,-4423,-32525,-15153,6
-32768,-5450,32767,6,-1526,-31265,-19420,6
-32768,-6001,32767,7,1974,-28484,-23761,8
-32768,-6592,32767,8,5624,-24812,-27242,8
-32768,-7144,32767,6,8746,-21332,-29984,7
-32768,-7565,32767,8,11000,-19533,-31250,8
-32768,-7818,32767,8,13019,-17690,-32458,8
-32768,-7862,32767,7,13673,-16934,-32768,6
-32768,-7861,32767,6,13697,-16879,-32768,6
-32768,-7870,32767,6,13691,-16932,-32768,7
-32768,-7852,32767,8,13517,-17154,-32714,6
-32768,-7720,32767,7,12949,-17660,-32247,7
-32768,-7378,32767,9,11347,-19096,-31350,8
-32768,-6828,32767,8,9505,-20886,-29661,7
-32768,-6357,32767,7,5605,-25154,-26427,7
-32768,-5688,32767,6,1429,-29226,-22211,8
-32768,-5088,32767,6,-2215,-31575,-17701,8
-32768,-4851,32767,6,-3758,-32136,-16050,8
-32768,-4847,32767,6,-3760,-32107,-16038,7
-32768,-4863,32767,6,-3786,-32141,-15988,7
-32768,-4869,32767,7,-3818,-32153,-15970,6
-32768,-4869,32767,7,-3822,-32141,-15933,5
-32768,-4883,32767,7,-3890,-32155,-15855,8
-32768,-5134,32767,7,-3896,-32141,-16241,7
-32768,-5649,32767,7,-1658,-31276,-18949,5
-32768,-6522,32767,6,3423,-27504,-24715,7
-32768,-7587,32767,8,9415,-20763,-30394,6
-32768,-8408,32767,9,18092,-12541,-32768,7
-32768,-9664,32767,5,27680,-4921,-32768,8
-32768,-11259,32767,10,32767,2418,-32768,6
-32768,-13264,32767,8,32767,5269,-32768,6
-32768,-15417,32767,7,32767,3084,-32256,9
-29781,-17195,32767,7,32767,1411,-23711,6
1207,-1348,32767,7,32734,184,-14391,5
16013,22442,17037,6,31530,-912,-7572,9
12210,32767,-4965,7,30194,-1926,-5418,6
3391,32767,-16133,5,30252,-1842,-5385,6
-3179,32767,-25185,8,30614,-1572,-5606,5
-8292,32767,-31603,5,31073,-1230,-6625,8
-11552,31359,-32768,7,31644,-772,-8711,7
-13963,28256,-32768,6,32088,-383,-11122,6
-16444,21598,-32768,4,32724,210,-15509,7
-15748,11447,-32768,8,32767,954,-20849,5
-6429,3614,-32768,9,32767,1852,-27291,7
-1989,-491,-32768,6,32767,2286,-30196,7
-1982,-493,-32768,5,32767,2272,-30218,6
-1156,-1184,-32768,7,32767,2724,-32768,7
98,-2250,-32768,5,32767,4445,-32768,7
3417,-4157,-32768,7,32767,5533,-32768,9
8238,-5458,-32768,7,32767,-870,-32768,8
11765,-5866,-32768,9,24845,-7306,-32768,8
14118,-5969,-32768,7,19701,-11462,-32768,5
14964,-6003,-32768,9,16935,-13642,-32768,6
15111,-5993,-32768,9,15984,-14447,-32768,5
15222,-5996,-32768,6,15148,-15169,-32768,6
14885,-5982,-32768,6,15751,-14488,-32768,9
10430,-5731,-32768,6,22760,-8804,-32768,5
611,-2366,-32768,6,26274,-6078,-32768,5
-9555,6914,-32768,5,32767,350,-32768,7
-15940,22791,-32768,6,32767,5488,-32768,6
-8462,32750,-30715,6,32767,3624,-32768,6
5014,32767,-11471,4,32568,-51,-12162,7
14152,31992,4150,5,30501,-1654,-5506,7
15974,31136,6697,6,30758,-1473,-5738,9
16533,30573,8173,6,30782,-1454,-5761,8
17190,29728,9943,5,30800,-1450,-5773,7
17672,27923,12913,6,30789,-1432,-5874,7
17352,22696,18791,6,31191,-1130,-6982,5
13079,13595,24622,8,31673,-703,-9021,7
5256,2737,31554,7,32183,-269,-11902,7
-7499,-7311,32767,7,32692,240,-15088,5
-27750,-17305,32767,7,32767,1155,-22159,8
-32768,-15268,32767,7,32767,2312,-30504,6
-32768,-15276,32767,6,32767,2481,-31642,8
-32768,-15154,32767,6,32767,2574,-32275,7
-32768,-14475,32767,6,32767,3864,-32768,6
-32768,-13265,32767,4,32767,5426,-32768,9
-32768,-11776,32767,8,32767,5095,-32768,6
-32768,-10176,32767,7,31632,-1502,-32768,4
-32768,-8357,32767,7,18884,-12095,-32768,7
-32768,-7258,32767,5,5569,-25064,-25910,9
-32768,-5478,32767,6,-4829,-32697,-12408,7
-32768,-5434,32767,6,-5384,-32768,-9227,8
-32768,-7664,32767,7,-2593,-32768,6658,6
-32768,-10323,32767,6,1329,-29251,23942,8
-32768,-13641,32767,9,5014,-11370,32767,8
-32768,-16491,32767,9,-5447,10430,32767,8
-32768,-16723,32767,8,-6308,11415,32767,7
-32768,-16849,32767,7,-6330,11447,32767,9
-32768,-17404,32767,7,-6358,11535,32767,7
-21639,-13612,32767,5,-7962,13832,32767,8
4126,2096,27856,6,-10927,16128,32767,8
14869,32091,1386,6,-14840,17196,32767,6
-3020,32767,-26047,7,-17156,17364,32767,8
-13790,25400,-32768,4,-12889,16728,32767,4
-15352,11735,-32768,6,-7796,13565,32767,8
-647,-1708,-32768,5,-4035,6223,32767,7
3767,-4677,-32768,5,4865,-14994,32767,9
11040,-5820,-32768,7,1697,-30266,17629,8
19429,-5884,-27427,6,-5407,-32768,-11757,8
19129,-5924,-30326,7,1109,-29617,-22041,6
10995,-5789,-32768,6,22906,-8637,-32768,7
4728,-4639,-32768,6,32767,5288,-32768,7
-671,-1203,-32768,5,32767,2629,-31475,6
-2986,494,-32768,6,32767,1503,-24257,6
-2988,484,-32768,4,32767,1497,-24247,6
-3012,518,-32768,7,32767,1483,-24230,8
-3226,764,-32768,6,32767,1451,-23973,6
-3553,1110,-32768,4,32767,1397,-23625,8
-4156,1845,-32768,5,32767,1311,-23230,8
-8015,4865,-32768,7,32767,937,-20461,7
-15369,14434,-32768,5,32687,170,-14406,9
-13268,29208,-32768,6,31543,-860,-7757,7
2786,32767,-14130,6,30465,-1842,-5393,6
17544,28748,12643,6,30314,-1630,-5559,6
6433,-737,32767,6,32272,121,-14086,8
-32768,-17101,32767,6,32767,2044,-29007,9
-32768,-14494,32767,9,32767,3528,-32768,7
-32768,-12814,32767,7,32767,5545,-32768,6
-32768,-10867,32767,7,32767,2655,-32768,8
-32768,-9149,32767,5,25641,-6695,-32768,7
-32768,-7431,32767,6,10698,-19767,-30273,8
-32768,-6216,32767,6,-382,-30594,-19545,9
-32768,-5153,32767,6,-5087,-32768,-12571,9
-32768,-5141,32767,5,-5042,-32768,-12599,8
-32768,-5361,32767,6,-5260,-32768,-10480,6
-32768,-6116,32767,6,-5358,-32768,-7043,8
-32768,-7127,32767,7,-4092,-32768,-182,8
-32768,-7812,32767,7,-2685,-32768,5355,9
-32768,-8092,32767,7,-1979,-32768,7991,8
-32768,-8184,32767,7,-1810,-32768,8390,6
-32768,-8180,32767,7,-1821,-32768,8354,9
-32768,-8177,32767,5,-1837,-32768,8348,10
-32768,-8650,32767,4,-1837,-32768,8357,8
-32768,-11268,32767,5,-2519,-32768,5490,5
-32768,-16356,32767,5,-3388,-32768,2183,7
-23266,-14598,32767,7,-4325,-32768,-702,7
2857,314,32312,7,-4606,-32768,-1792,6
15215,31925,998,6,-5380,-32768,-11228,6
9616,32767,-3808,6,-4805,-32768,-11422,6
7200,32767,-7043,7,-4835,-32768,-12572,8
8120,32767,-7687,6,-5001,-32768,-12413,6
8272,32767,-7923,5,-5008,-32768,-12270,6
8266,32767,-7944,5,-5012,-32768,-12273,6
8272,32767,-7945,6,-5007,-32768,-12279,7
8273,32767,-8188,8,-5000,-32768,-12308,7
8258,32767,-7952,5,-4989,-32768,-12321,5
8268,32767,-7935,7,-5008,-32768,-12360,8
8262,32767,-7962,5,-4996,-32768,-12363,8
8264,32767,-7958,6,-4977,-32768,-12383,7
8264,32767,-7943,5,-4976,-32768,-12404,5
8212,32767,-8052,4,-4730,-32613,-13782,6
8093,32767,-8247,7,-4398,-32386,-14560,6
7600,32767,-9163,8,-4234,-32400,-14716,8
6985,32767,-10117,8,-4254,-32598,-14597,9
6406,32767,-11032,6,-4372,-32749,-14339,7
5915,32767,-11705,6,-4480,-32768,-14038,6
5385,32767,-12478,7,-4576,-32768,-13886,7
5190,32767,-12789,6,-4601,-32768,-13793,9
5145,32767,-12836,6,-4682,-32768,-13520,8
5249,32767,-12534,6,-4793,-32768,-13247,8
6078,32767,-11287,6,-5038,-32768,-12377,7
7347,32767,-9271,6,-5270,-32768,-10905,7
8044,32767,-8061,6,-5369,-32768,-9884,8
8674,32767,-7149,5,-5409,-32768,-9165,7
9247,32767,-6302,6,-5385,-32768,-7420,5
10374,32767,-4526,7,-4912,-32768,-3790,7
12372,32767,-1364,9,-3001,-32768,4722,8
14448,32767,2668,6,-958,-32525,12384,7
16645,31320,7102,6,740,-31139,18063,7
17871,29273,10480,7,1708,-29627,22539,7
17495,23699,15864,6,2544,-28528,25514,10
15765,18008,20637,6,3223,-27256,28016,6
11859,11601,23766,6,3702,-25973,29563,8
10058,9155,25236,6,3873,-25352,30175,7
10020,9169,25227,7,3885,-25244,30251,8
10215,9421,25013,6,3911,-25186,30343,6
11007,10534,24222,6,4036,-24669,31059,8
12098,12426,22982,4,4331,-23188,32243,8
13934,15249,21152,7,4617,-21562,32767,6
15884,18491,19432,6,4733,-20943,32767,6
16938,21068,17622,7,4727,-20965,32767,7
17480,23205,15869,4,4723,-20989,32767,8
17862,25195,14137,8,4719,-20963,32767,8
18009,28245,11239,7,4715,-20963,32767,8
17532,30449,7932,7,4721,-20949,32767,7
16307,31700,4740,6,4723,-20935,32767,7
14912,32767,2192,6,4709,-20825,32767,7
12424,32767,-2442,6,4753,-20739,32767,8
9437,32767,-7847,8,4841,-20053,32767,8
5610,32767,-12787,7,4923,-19446,32767,8
2408,32767,-17088,6,4929,-19397,32767,7
270,32767,-20146,5,4931,-19439,32767,6
-1632,32767,-22263,7,4933,-19425,32767,7
-3571,32767,-24746,6,4821,-20453,32767,7
-4924,32767,-26711,7,4236,-23965,31655,7
-6438,32767,-28217,7,3164,-27917,26517,8
-6762,32767,-28505,6,1195,-30700,18267,7
-6166,32767,-27363,7,-1489,-32768,8033,8
-3373,32767,-23303,6,-4487,-32768,-2804,8
1852,32767,-17079,7,-5342,-32768,-12096,6
5220,32767,-12696,7,-2489,-31831,-17247,6
5292,32767,-12778,7,-835,-30739,-19865,5
4084,32767,-14917,4,3797,-26347,-25179,6
1809,32767,-18069,7,11229,-18953,-31863,6
-575,32767,-21467,7,22836,-8557,-32768,6
-2462,32767,-23972,6,29864,-3174,-32768,6
-3577,32767,-25814,6,32767,2429,-32768,8
-4730,32767,-27253,6,32767,5305,-32768,8
-5765,32767,-28538,5,32767,5563,-32768,7
-6859,32767,-30479,6,32767,5271,-32768,5
-8454,32767,-32690,7,32767,5047,-32768,5
-10473,31727,-32768,6,32767,4900,-32768,7
-12922,29522,-32768,6,32767,4884,-32768,6
-15553,23982,-32768,6,32767,4894,-32768,5
-16438,19464,-32768,6,32767,5195,-32768,6
-13466,8425,-32768,5,32767,5551,-32768,7
-2089,-789,-32768,6,32767,4790,-32768,5
8530,-5535,-32768,9,32637,-1581,-32768,7
13055,-5992,-32768,6,24042,-8171,-32768,5
19082,-5929,-27734,7,6238,-24710,-24032,8
20856,-5793,-26371,7,-4603,-32634,-11852,8
18173,-5980,-30978,6,-4380,-32768,-18,7
12965,-5645,-32768,6,793,-31022,20114,8
5836,-4935,-32768,6,5157,-14956,32767,7
-415,-1764,-32768,6,-4583,8707,32767,7
-5605,3956,-32768,6,-5814,10676,32767,9
-15167,12266,-32768,5,-7745,13526,32767,7
-13915,28024,-32768,6,-11354,16255,32767,7
-1346,32767,-21535,6,-15904,17278,32767,9
6832,32767,-9683,8,-18036,17326,32767,6
11010,32767,-3349,7,-16920,17346,32767,6
15943,31021,6397,7,-15801,17254,32767,9
17410,21075,19245,6,-13006,16777,32767,7
2997,-431,32767,8,-9604,15303,32767,7
-26779,-16640,32767,6,-7578,12387,32767,10
-32768,-14754,32767,8,-351,2799,32767,5
-32768,-10164,32767,4,3895,-25773,25438,9
-32768,-8043,32767,7,-4018,-32768,-2433,6
-32768,-6893,32767,7,6854,-23108,-29158,7
-32768,-10573,32767,6,32681,4,-32768,8
-32768,-13771,32767,8,32767,3850,-32768,8
-32768,-17364,32767,7,32767,1426,-24560,7
-23,-2207,32767,7,32767,140,-14756,7
16152,31510,4116,7,31376,-1029,-6205,6
4224,32767,-17789,6,30361,-1719,-5730,7
-11067,32087,-32768,8,32176,-307,-11404,6
-15726,12236,-32768,6,32767,1161,-22372,6
-1654,-827,-32768,6,32767,2398,-30901,6
-1646,-757,-32768,6,32767,2419,-31073,8
-1594,-831,-32768,6,32767,2404,-30901,6
-785,-1518,-32768,6,32767,3326,-32768,8
3121,-4019,-32768,7,32767,5511,-32768,7
13504,-5988,-32768,6,21604,-14495,-32413,9
21782,-5727,-27463,4,-5416,-32768,-5362,6
11565,-5819,-32768,6,-309,-32045,16844,7
1239,-2827,-32768,5,3955,-3521,32767,8
-5956,3560,-32768,7,-5742,10606,32767,9
-15020,11909,-32768,7,-7843,13620,32767,8
-15664,23896,-32768,6,-11346,16269,32767,9
-6038,32767,-25454,7,-15784,17267,32767,7
6323,32767,-11326,6,-18233,17323,32767,7
8229,32767,-8036,6,-17648,17337,32767,7
14304,32185,3148,6,-16361,17303,32767,6
16850,16398,23082,8,-13576,16774,32767,7
-16274,-12303,32767,7,-8642,13931,32767,7
-32768,-15653,32767,7,-4354,7758,32767,8
-32768,-13153,32767,6,4850,-11568,32767,8
-32768,-9439,32767,8,28,-32065,12839,7
-32768,-5201,32767,8,-3904,-32166,-16788,7
-32768,-7716,32767,6,12701,-17292,-32768,9
-32768,-11266,32767,8,30288,-405,-32768,7
-32768,-14537,32767,4,32767,4088,-32768,9
-32308,-17407,32767,7,32767,1648,-25284,8
-11013,-5945,32767,8,32767,708,-17508,7
17945,27057,8411,5,31761,-745,-7274,7
3372,32767,-16474,6,30822,-1432,-5915,8
-12405,30768,-32768,4,32265,-217,-12035,8
-12111,7123,-32768,8,32767,1149,-22356,8
-1654,-767,-32768,5,32767,2384,-30883,6
-1616,-747,-32768,6,32767,2352,-30659,6
-1338,-1052,-32768,8,32767,2549,-32237,7
560,-2591,-32768,7,32767,4654,-32768,6
6692,-5474,-32768,8,32767,174,-32768,6
17883,-6067,-28519,4,13003,-18333,-27296,8
18239,-6024,-31305,8,-4769,-32768,-1266,6
7274,-5205,-32768,7,3492,-26462,30503,5
396,-2308,-32768,5,-3441,7057,32767,8
-8269,5078,-32768,6,-6846,12216,32767,10
-16199,17909,-32768,8,-9798,15747,32767,8
-11400,31912,-32768,6,-13296,17124,32767,8
2909,32767,-12790,6,-18348,17290,32767,8
6767,32767,-10485,7,-18212,17306,32767,8
10694,32767,-2474,7,-17531,17336,32767,6
17396,29156,12889,8,-15567,17204,32767,6
4006,544,32767,7,-11304,15970,32767,8
-25595,-17400,32767,6,-7018,12344,32767,8
-32768,-15423,32767,7,-1330,3913,32767,7
-32768,-12295,32767,8,4838,-20534,32620,7
-32768,-8207,32767,7,-1536,-32768,7159,6
-32768,-5487,32767,6,-4442,-32351,-16141,7
-32768,-8230,32767,8,11384,-18679,-32375,6
-32768,-11682,32767,8,32397,1373,-32768,9
-32768,-14131,32767,8,32767,3295,-32768,8
-32768,-17351,32767,6,32767,1542,-23759,7
-413,-2560,32767,7,32767,274,-14080,8
17639,31423,4713,5,31189,-1204,-5764,8
1445,32767,-21593,7,30418,-1713,-5538,8
-13931,28412,-32768,5,32190,-277,-11612,7
-15022,10246,-32768,6,32767,1317,-23443,7
-1728,-631,-32768,7,32767,2423,-31099,7
-1772,-631,-32768,6,32767,2411,-31091,8
-1672,-751,-32768,6,32767,2414,-30929,6
-545,-1750,-32768,6,32767,3017,-32768,6
3589,-4235,-32768,6,32767,5423,-32768,7
13077,-5930,-32768,4,28388,-4927,-32768,7
20360,-5832,-23255,6,-2499,-31941,-14768,6
16953,-5989,-32179,5,-531,-32293,15761,6
6972,-5132,-32768,4,4904,-9898,32767,7
-785,-637,-32768,5,-6361,11627,32767,8
-13566,9231,-32768,6,-7873,13700,32767,7
-15844,23123,-32768,6,-10827,16066,32767,7
-9730,32108,-32768,6,-12816,16820,32767,8
-3491,32767,-23905,4,-15718,17273,32767,9
1451,32767,-17045,5,-17967,17293,32767,7
7373,32767,-9242,7,-17983,17307,32767,8
12947,32524,1831,6,-16781,17335,32767,9
17773,25827,16586,6,-11523,16289,32767,8
6304,4047,30764,8,-6877,11332,32767,6
-16673,-12209,32767,5,-3814,6857,32767,10
-32768,-17260,32767,7,1542,618,32767,8
-32768,-13501,32767,10,4396,-8423,32767,7
-32768,-12780,32767,8,5117,-16495,32767,9
-32768,-12071,32767,9,4651,-22196,32100,5
-32768,-11102,32767,6,3738,-25919,28207,6
-32768,-10527,32767,6,2623,-28512,23760,8
-32768,-9782,32767,7,1427,-30346,19607,7
-32768,-9061,32767,7,362,-31475,16062,6
-32768,-8411,32767,7,-601,-32600,11601,8
-32768,-7834,32767,7,-1754,-32768,7464,8
-32768,-7475,32767,8,-2765,-32768,3728,6
-32768,-7416,32767,8,-3605,-32768,850,9
-32768,-7711,32767,7,-4320,-32768,-2272,7
-32768,-9251,32767,9,-4923,-32768,-5014,6
-32768,-13683,32767,8,-5105,-32768,-5930,7
-29231,-17061,32767,7,-5222,-32768,-6639,8
5730,4703,29009,8,-5215,-32768,-6541,7
17588,30443,6528,8,-5372,-32768,-8083,7
7658,32767,-9085,6,-5288,-32768,-11653,7
7654,32767,-9015,4,-5148,-32768,-12115,7
7644,32767,-9056,6,-5143,-32768,-12227,7
7626,32767,-9094,7,-5125,-32768,-12281,7
7652,32767,-9070,6,-5369,-32768,-12296,8
7662,32767,-9014,6,-5130,-32768,-12220,7
8121,32767,-8265,6,-5114,-32768,-12170,7
8127,32767,-8295,8,-5121,-32768,-12221,8
8117,32767,-8268,6,-5097,-32768,-12253,7
8111,32767,-8263,6,-5091,-32768,-12270,8
8125,32767,-8272,7,-5099,-32768,-12306,10
8125,32767,-8278,7,-5091,-32768,-12320,7
8121,32767,-8264,8,-5075,-32768,-12331,9
8129,32767,-8257,6,-5061,-32768,-12348,6
8114,32767,-8281,6,-5050,-32768,-12391,8
8091,32767,-8319,8,-4943,-32768,-13220,9
7810,32767,-8815,5,-4473,-32533,-14644,7
7729,32767,-8996,6,-4235,-32465,-14962,5
7318,32767,-9577,6,-3874,-32424,-15616,7
6645,32767,-10709,7,-3512,-32349,-16092,7
5262,32767,-12910,4,-2836,-32120,-16907,8
3304,32767,-16291,5,-2009,-31794,-17853,7
844,32767,-19876,7,-1272,-31288,-18837,6
-1738,32767,-23645,6,-884,-31090,-19166,7
-4808,32767,-27484,8,-1140,-31150,-18663,7
-7413,32767,-31766,8,-1794,-31364,-17716,6
-12031,30349,-32768,7,-4348,-32432,-13502,8
-16131,21685,-32768,6,-5408,-32768,-6412,9
-14709,10294,-32768,6,-4326,-32768,-567,8
-6043,2542,-32768,6,-1566,-32768,10709,6
2905,-4103,-32768,7,2066,-29042,25079,8
6153,-5043,-32768,6,4727,-19463,32767,6
2992,-3924,-32768,5,3622,-2856,32767,7
-1242,-1131,-32768,4,-5012,9395,32767,7
-3338,1315,-32768,6,-5655,10378,32767,6
-6930,4151,-32768,8,-6538,11767,32767,7
-13658,9199,-32768,6,-7845,13467,32767,5
-16314,20207,-32768,8,-9639,15405,32767,8
-12133,31238,-32768,6,-11943,16491,32767,7
-1735,32767,-19979,7,-15975,17284,32767,7
6044,32767,-11786,6,-18334,17312,32767,7
6146,32767,-11608,6,-18270,17316,32767,8
6636,32767,-10795,7,-18072,17316,32767,8
8802,32767,-7137,5,-17671,17356,32767,7
14038,31748,4449,9,-16352,17296,32767,7
15671,17315,25012,6,-13142,16793,32767,8
-14626,-11660,32767,7,-8557,14371,32767,8
-32768,-16348,32767,7,-5565,10133,32767,8
-32768,-16397,32767,5,-5537,10185,32767,9
-32768,-16383,32767,6,-5415,9735,32767,7
-32768,-16102,32767,8,-4293,7801,32767,9
-32768,-14832,32767,7,1437,626,32767,7
-32768,-12425,32767,7,4509,-22683,31176,7
-32768,-8913,32767,7,528,-31566,15070,8
-32768,-5280,32767,6,-5496,-32768,-9414,7
-32768,-6713,32767,8,2444,-28279,-24543,9
-32768,-8540,32767,7,18271,-10076,-32768,8
-32768,-11360,32767,6,32767,3588,-32768,6
-32768,-14001,32767,6,32767,3905,-32768,7
-32768,-16649,32767,7,32767,1736,-25589,7
-14752,-10919,32767,7,32767,951,-20446,8
16812,21245,16745,6,32432,-183,-11949,7
8123,32767,-9974,8,30901,-1458,-5735,8
1257,32767,-20212,7,31033,-1252,-6371,7
-7100,32767,-29354,8,31570,-767,-8575,6
-14366,27899,-32768,7,32427,32,-13744,7
-16071,13733,-32768,3,32767,676,-19644,7
-6223,2446,-32768,7,32767,1765,-26692,5
-1678,-747,-32768,7,32767,2412,-31077,6
-1290,-1112,-32768,7,32767,2766,-32768,7
1297,-3090,-32768,6,32767,5177,-32768,7
7678,-5394,-32768,8,32599,-776,-32768,7
17781,-6007,-29450,8,4453,-27030,-23025,10
20224,-5866,-26866,5,-5411,-32768,-3755,7
12267,-5822,-32768,7,358,-31459,21849,6
3965,-4251,-32768,7,4945,-9950,32767,6
-1598,-707,-32768,7,-5533,10122,32767,5
-9096,6310,-32768,6,-7033,12452,32767,9
-16149,17269,-32768,5,-10180,15664,32767,8
-10913,31467,-32768,5,-12974,17049,32767,7
1642,32767,-14214,7,-17885,17316,32767,9
9209,32767,-6272,6,-17373,17350,32767,6
15859,31029,6520,8,-15947,17268,32767,7
14750,11998,25765,7,-12361,16614,32767,6
-5398,-6119,32767,6,-8626,13941,32767,8
-32768,-16421,32767,6,-5673,10236,32767,7
-32768,-16144,32767,7,-5345,9838,32767,9
-32768,-15736,32767,8,-2527,5216,32767,8
-32768,-13489,32767,7,4997,-13605,32767,9
-32768,-9637,32767,7,2886,-29533,21035,9
-32768,-5588,32767,9,-4735,-32768,-9177,6
-32768,-6980,32767,7,3797,-26993,-27693,8
-32768,-9236,32767,6,24448,-7265,-32768,6
-32768,-12499,32767,7,32767,5376,-32768,6
-32768,-14892,32767,8,32767,2465,-30844,8
-29490,-17084,32767,6,32767,1030,-20962,5
5591,4446,29316,5,32652,-99,-12444,8
15918,32286,1236,7,31231,-1452,-6017,8
578,32767,-22858,7,30293,-1881,-5424,7
-9600,32242,-32768,5,31310,-1045,-8159,6
-16513,16417,-32768,7,32767,334,-16171,8
-4983,2279,-32768,6,32767,1753,-26843,6
-195,-2076,-32768,4,32767,3644,-32768,9
5578,-4956,-32768,7,32767,5215,-32768,6
13881,-5996,-32768,6,24104,-11421,-32768,7
21343,-5709,-22638,6,-3441,-32276,-11426,5
16925,-5998,-32423,7,-1873,-32768,13625,6
7936,-5363,-32768,6,4761,-20229,32767,9
903,-2620,-32768,6,-3453,6936,32767,6
-5347,3088,-32768,5,-6231,11271,32767,6
-14200,9790,-32768,6,-7256,12779,32767,8
-16270,21574,-32768,7,-10018,15640,32767,9
-10771,31557,-32768,7,-12565,16658,32767,7
-4290,32767,-24136,8,-15916,17301,32767,7
5707,32767,-11847,6,-18279,17315,32767,7
8648,32767,-7265,6,-17182,17321,32767,7
13924,31866,3889,7,-16122,17255,32767,8
17241,21785,18800,5,-12414,16634,32767,9
-4085,-5414,32767,6,-9634,15317,32767,5
-32768,-17170,32767,5,-5127,9199,32767,10
-32768,-13150,32767,7,4691,-10054,32767,8
-32768,-9808,32767,5,895,-31329,15586,6
-32768,-5073,32767,8,-5339,-32599,-15809,7
-32768,-7480,32767,5,11867,-15356,-32768,9
-32768,-11040,32767,5,32767,1712,-32768,8
-32768,-14485,32767,6,32767,4685,-32768,7
-32768,-17202,32767,7,32767,1772,-26556,9
-10338,-8310,32767,8,32767,693,-18431,8
12111,13085,23311,7,31882,-593,-9193,6
13942,32569,-2608,5,30434,-1886,-5417,7
-281,32767,-23987,8,30416,-1730,-5546,8
-12483,30333,-32768,7,31984,-505,-11117,9
-15625,12134,-32768,7,32767,652,-18614,8
-2087,-767,-32768,7,32767,2222,-30295,7
-39,-2111,-32768,6,32767,3747,-32768,7
3267,-4101,-32768,6,32767,5448,-32768,7
11159,-5883,-32768,7,24684,-11206,-32768,6
22031,-5649,-22043,7,-4908,-32768,-8528,6
16469,-5986,-32679,6,-641,-32405,18480,6
6729,-5061,-32768,6,4775,-20002,32767,7
-655,-350,-32768,8,-4810,9438,32767,9
-10042,6161,-32768,7,-6428,11899,32767,8
-15513,14969,-32768,6,-8504,14920,32767,6
-14145,27444,-32768,7,-11740,16425,32767,6
-3683,32767,-24684,7,-16201,17290,32767,9
5860,32767,-12032,7,-18216,17314,32767,9
7322,32767,-8725,7,-17479,17332,32767,8
12054,32767,-1290,6,-16912,17316,32767,9
17903,26583,14260,8,-15010,17182,32767,7
3283,-227,32767,7,-10511,15860,32767,8
-32768,-17238,32767,6,-6576,11703,32767,9
-32768,-16274,32767,7,-5345,9813,32767,8
-32768,-16059,32767,7,-4613,8048,32767,10
-32768,-15568,32767,7,-2876,5436,32767,6
-32768,-15037,32767,5,278,2352,32767,6
-32768,-14122,32767,6,4295,-7063,32767,7
-20033,-12069,32767,7,1567,-30506,17942,7
-11646,30354,-32768,6,3301,-27553,-24812,6
-6361,32767,-17231,9,-5093,-32768,-11613,7
16426,30953,-3200,7,-4384,-32499,-14274,8
8469,32767,-5008,4,-5074,-32768,-13107,9
6485,32767,-9590,6,-5183,-32768,-12177,6
7564,32767,-8350,7,-5143,-32768,-12043,7
8268,32767,-7940,6,-5098,-32768,-12241,8
8259,32767,-7945,4,-5064,-32768,-12298,6
8268,32767,-7951,5,-5058,-32768,-12339,7
8261,32767,-7953,7,-5042,-32768,-12406,8
8277,32767,-7964,8,-5018,-32768,-12453,8
8271,32767,-7945,6,-5020,-32768,-12471,8
8269,32767,-7962,6,-5001,-32768,-12499,7
8269,32767,-7972,8,-5024,-32768,-12490,8
8252,32767,-8189,6,-5002,-32768,-12531,8
8256,32767,-7997,6,-4360,-32431,-14809,8
8263,32767,-8002,7,-4336,-32437,-14367,6
6954,32767,-10861,7,-4704,-32768,-13771,7
1659,32767,-18765,6,-4740,-32768,-13557,6
-10080,31675,-32768,7,-4628,-32768,-13598,6
-16204,16209,-32768,6,-5249,-32768,-10488,6
19298,-5837,-25873,6,-5074,-32768,-4062,8
19762,-5861,-27608,6,-5064,-32768,-4494,6
19721,-5867,-27736,6,-5052,-32768,-4429,7
