hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
4822,-24543,-2359,30,11828,-23189,3069,39
4812,-24509,-2361,31,11836,-23205,3050,40
4807,-24534,-2382,30,11834,-23209,3089,40
4810,-24537,-2364,29,11841,-23203,3074,39
4806,-24517,-2377,30,11847,-23187,3077,39
4813,-24515,-2383,29,11859,-23201,3073,39
4806,-24548,-2379,32,11824,-23174,3084,38
4799,-24525,-2388,29,11834,-23207,3071,39
4809,-24513,-2371,29,11859,-23199,3055,41
4798,-24515,-2364,29,11857,-23205,3086,38
4820,-24527,-2382,30,11830,-23205,3090,39
4800,-24525,-2364,31,11829,-23196,3069,38
4792,-24529,-2378,31,11843,-23189,3075,38
4795,-24509,-2356,30,11840,-23211,3109,39
4804,-24529,-2375,31,11835,-23191,3064,39
4802,-24525,-2366,30,11841,-23202,3069,38
4816,-24531,-2375,30,11834,-23199,3091,40
4802,-24521,-2382,30,11832,-23211,3079,40
4813,-24497,-2282,29,11844,-23201,3090,39
5367,-24349,-1692,32,11278,-23336,2620,39
6328,-23900,-537,32,10361,-23997,999,37
9188,-22413,2479,28,6785,-25039,-3153,41
12946,-20839,6547,29,2524,-26264,-7062,40
17242,-19105,11114,31,-1905,-27169,-11615,39
20874,-17310,15523,29,-4672,-27567,-14668,40
22061,-17119,16004,29,-6995,-27764,-16719,38
21827,-17197,16020,32,-7629,-27823,-17206,39
21839,-17193,16012,30,-7635,-27842,-17209,39
21847,-17189,16025,30,-7643,-27838,-17210,39
21849,-17197,15993,30,-7636,-27840,-17208,40
21833,-17179,16026,31,-7640,-27819,-17231,38
21871,-17199,16009,30,-7655,-27845,-17214,40
21865,-17205,16017,30,-7649,-27831,-17221,40
21840,-17203,15989,29,-7642,-27831,-17235,41
21863,-17191,16032,29,-7644,-27838,-17200,39
21858,-17206,16000,33,-7634,-27817,-17222,39
21881,-17194,15996,29,-7640,-27829,-17234,39
21869,-17187,16014,31,-7636,-27805,-17236,38
21883,-17206,15998,31,-7626,-27827,-17196,41
21857,-17210,16014,30,-7637,-27842,-17216,40
21875,-17188,16036,29,-7647,-27801,-17227,37
21875,-17202,16019,30,-7635,-27813,-17220,40
21851,-17199,16026,31,-7635,-27838,-17223,39
21871,-17201,16035,31,-7618,-27827,-17203,40
21875,-17201,16026,31,-7630,-27825,-17207,38
21876,-17208,16028,31,-7642,-27834,-17210,39
21865,-17219,16015,31,-7643,-27827,-17229,41
21859,-17182,16020,30,-7643,-27844,-17213,39
21881,-17175,16016,31,-7634,-27817,-17213,39
21859,-17179,16018,29,-7636,-27830,-17231,38
21873,-17187,16012,32,-7623,-27811,-17213,38
21884,-17199,16040,31,-7629,-27819,-17198,40
21865,-17200,16023,30,-7645,-27830,-17224,39
21875,-17181,16022,31,-7625,-27836,-17205,39
21873,-17189,16005,31,-7633,-27832,-17223,40
21881,-17189,16044,33,-7615,-27824,-17202,39
21864,-17169,16034,30,-7631,-27852,-17227,39
21867,-17193,16030,29,-7628,-27812,-17206,37
21865,-17199,16023,31,-7621,-27830,-17205,37
21877,-17193,16045,29,-7622,-27844,-17192,39
21859,-17187,16008,31,-7625,-27846,-17226,42
21859,-17187,16032,30,-7628,-27821,-17228,40
21861,-17185,16022,31,-7624,-27840,-17198,39
21881,-17181,16037,29,-7638,-27815,-17217,39
21865,-17175,16029,29,-7624,-27834,-17204,38
21879,-17177,16033,29,-7651,-27827,-17220,40
21869,-17173,15994,30,-7642,-27813,-17201,40
21885,-17185,16038,30,-7636,-27819,-17210,39
21878,-17190,16037,30,-7633,-27851,-17193,41
21875,-17191,16024,29,-7635,-27823,-17210,38
21869,-17177,16040,30,-7637,-27848,-17224,40
21871,-17175,16024,31,-7639,-27830,-17217,40
21872,-17182,16026,31,-7641,-27852,-17190,39
21863,-17179,16038,31,-7637,-27854,-17213,41
21871,-17177,16032,30,-7631,-27823,-17204,38
21869,-17185,16012,29,-7641,-27823,-17211,39
21877,-17189,16024,30,-7645,-27816,-17221,40
21861,-17171,16048,31,-7633,-27825,-17218,38
21873,-17193,16003,30,-7641,-27813,-17212,39
21871,-17189,16043,30,-7635,-27827,-17214,39
21892,-17188,16049,31,-7645,-27822,-17198,40
21875,-17177,16038,31,-7631,-27811,-17209,38
21871,-17181,16047,31,-7642,-27827,-17203,38
21859,-17193,16030,30,-7647,-27809,-17219,40
21875,-17193,16037,30,-7642,-27840,-17199,38
21869,-17189,16023,30,-7644,-27834,-17205,39
21875,-17185,16035,30,-7634,-27817,-17191,40
21893,-17182,16017,32,-7647,-27863,-17212,41
21867,-17183,16027,29,-7647,-27801,-17207,38
21863,-17179,16038,29,-7639,-27821,-17181,39
21862,-17193,16036,32,-7625,-27820,-17190,39
21857,-17180,16058,30,-7635,-27836,-17197,39
21873,-17183,16025,33,-7639,-27842,-17195,40
21890,-17189,16038,33,-7629,-27825,-17184,37
21886,-17191,16024,32,-7635,-27828,-17193,39
21891,-17173,16035,31,-7637,-27822,-17200,41
21879,-17173,16025,31,-7643,-27813,-17234,38
21877,-17171,16021,30,-7628,-27803,-17212,40
21893,-17191,16029,31,-7639,-27827,-17192,40
21879,-17177,16009,30,-7640,-27844,-17197,39
21887,-17179,16017,32,-7632,-27810,-17203,38
21867,-17175,16053,30,-7640,-27846,-17193,39
21875,-17191,16028,32,-7634,-27823,-17198,39
21879,-17187,16021,31,-7653,-27817,-17183,38
21877,-17183,16017,30,-7654,-27832,-17192,39
21875,-17169,16029,31,-7658,-27848,-17194,40
21879,-17183,16016,30,-7647,-27824,-17229,40
21869,-17175,16016,29,-7629,-27837,-17180,40
21872,-17186,16046,32,-7633,-27823,-17219,38
21865,-17193,16039,30,-7638,-27825,-17221,39
21885,-17181,16031,30,-7644,-27811,-17214,40
21883,-17183,16025,30,-7642,-27821,-17197,39
21865,-17164,16031,30,-7638,-27811,-17196,40
21884,-17169,16030,33,-7643,-27842,-17222,40
21875,-17190,16042,30,-7653,-27799,-17202,37
21883,-17185,16051,30,-7643,-27821,-17205,39
21877,-17175,16019,32,-7633,-27833,-17191,39
21891,-17181,16041,31,-7650,-27828,-17202,39
21871,-17177,16031,30,-7641,-27831,-17218,39
21894,-17198,16025,31,-7624,-27820,-17204,37
21882,-17187,16040,30,-7634,-27844,-17198,38
21893,-17183,16043,31,-7642,-27838,-17201,39
21873,-17169,16020,30,-7640,-27825,-17220,40
21903,-17190,16055,30,-7632,-27811,-17194,38
21887,-17179,16021,30,-7648,-27815,-17177,39
21899,-17197,16028,30,-7640,-27805,-17206,39
21885,-17177,16023,30,-7648,-27821,-17197,40
21901,-17188,16028,32,-7648,-27825,-17182,39
21865,-17204,16030,30,-7638,-27834,-17199,39
21897,-17187,16032,31,-7638,-27821,-17204,40
21882,-17179,16060,33,-7652,-27838,-17201,39
21871,-17193,16060,31,-7648,-27809,-17196,37
21897,-17204,16048,31,-7646,-27834,-17217,39
21867,-17177,16025,30,-7632,-27834,-17176,39
21867,-17180,16022,29,-7642,-27810,-17196,37
21880,-17171,16045,33,-7642,-27823,-17221,39
21886,-17178,16042,30,-7654,-27809,-17192,39
21857,-17167,16046,31,-7646,-27825,-17193,39
21881,-17181,16042,29,-7646,-27825,-17197,38
21884,-17166,16049,30,-7654,-27834,-17196,38
21888,-17189,16046,30,-7643,-27801,-17193,39
21871,-17162,16038,29,-7652,-27830,-17225,39
21871,-17177,16030,29,-7640,-27817,-17229,40
21875,-17175,16030,30,-7646,-27834,-17209,38
21883,-17169,16019,29,-7639,-27843,-17217,41
21882,-17184,16051,32,-7648,-27829,-17207,39
21885,-17175,16039,30,-7634,-27828,-17188,38
21884,-17184,16019,30,-7658,-27819,-17214,39
21889,-17164,16032,30,-7642,-27807,-17194,39
21869,-17162,16032,31,-7650,-27840,-17229,39
21905,-17176,16022,32,-7642,-27819,-17224,38
21868,-17179,16012,29,-7645,-27843,-17229,40
21875,-17181,16015,30,-7644,-27836,-17189,39
21877,-17185,16028,30,-7640,-27829,-17207,39
21910,-17183,16029,29,-7643,-27835,-17206,40
21887,-17175,16024,31,-7654,-27852,-17213,40
21863,-17175,16022,32,-7637,-27816,-17210,39
21888,-17157,16024,29,-7639,-27821,-17202,39
21892,-17196,16030,33,-7635,-27821,-17211,39
21897,-17191,16032,31,-7652,-27815,-17206,40
21873,-17173,16016,29,-7658,-27809,-17196,39
21882,-17176,16029,31,-7650,-27842,-17193,39
21887,-17189,16027,31,-7648,-27819,-17198,39
21877,-17183,16045,30,-7660,-27830,-17192,41
21879,-17189,16023,29,-7654,-27809,-17212,39
21887,-17167,16040,30,-7636,-27816,-17231,38
21864,-17167,16019,28,-7640,-27813,-17191,39
21880,-17175,16032,29,-7630,-27819,-17193,38
21881,-17189,16028,30,-7651,-27845,-17204,40
21899,-17162,16029,30,-7644,-27829,-17204,39
21901,-17175,16012,30,-7638,-27834,-17191,40
21873,-17179,16026,31,-7634,-27821,-17221,38
21887,-17191,16039,30,-7655,-27849,-17218,40
21879,-17171,16044,32,-7652,-27836,-17211,40
21907,-17181,16032,30,-7642,-27813,-17203,39
21879,-17187,16031,32,-7632,-27827,-17201,40
21891,-17193,16032,33,-7646,-27800,-17211,37
21898,-17187,16032,31,-7646,-27800,-17204,37
21898,-17173,16028,30,-7634,-27823,-17187,40
21903,-17178,16028,32,-7652,-27814,-17198,37
21903,-17180,16052,31,-7651,-27858,-17222,39
21883,-17187,16020,31,-7655,-27839,-17190,40
21884,-17186,16050,31,-7650,-27840,-17208,40
21890,-17180,16062,31,-7629,-27821,-17212,38
21875,-17160,16055,30,-7645,-27834,-17191,39
21901,-17171,16070,31,-7637,-27846,-17220,40
21905,-17173,16061,29,-7641,-27813,-17214,37
21905,-17160,16060,30,-7654,-27838,-17216,40
21891,-17169,16034,31,-7637,-27822,-17192,40
21905,-17179,16072,29,-7647,-27858,-17208,39
21909,-17174,16079,33,-7637,-27812,-17200,40
21900,-17164,16071,29,-7668,-27846,-17224,39
21879,-17178,16057,30,-7645,-27855,-17209,38
21917,-17178,16080,31,-7645,-27793,-17185,38
21916,-17174,16075,28,-7645,-27829,-17196,39
21897,-17177,16058,30,-7623,-27821,-17198,38
21885,-17189,16050,32,-7639,-27830,-17184,40
21911,-17189,16070,29,-7645,-27842,-17208,40
21907,-17173,16058,31,-7656,-27870,-17211,39
21908,-17191,16048,34,-7641,-27842,-17203,40
21893,-17167,16067,32,-7654,-27836,-17187,40
21897,-17163,16076,30,-7649,-27821,-17197,39
21889,-17165,16050,30,-7656,-27811,-17205,39
21899,-17171,16069,31,-7638,-27820,-17216,37
21903,-17163,16067,31,-7656,-27817,-17208,39
21889,-17167,16048,31,-7646,-27809,-17230,41
21901,-17179,16059,32,-7647,-27828,-17229,41
21901,-17175,16082,30,-7635,-27825,-17209,39
21893,-17165,16059,32,-7633,-27833,-17207,38
21889,-17159,16062,31,-7632,-27818,-17194,38
21897,-17173,16065,31,-7643,-27795,-17221,38
21903,-17157,16069,30,-7635,-27818,-17206,41
21913,-17169,16068,29,-7641,-27791,-17201,39
21915,-17160,16083,31,-7663,-27841,-17207,41
21903,-17166,16065,31,-7638,-27819,-17205,39
21899,-17181,16072,31,-7628,-27834,-17208,38
21901,-17169,16069,30,-7646,-27825,-17215,40
21883,-17182,16062,32,-7644,-27834,-17171,40
21913,-17184,16056,31,-7652,-27829,-17215,39
21894,-17170,16064,29,-7641,-27837,-17210,39
21897,-17167,16058,31,-7635,-27825,-17201,41
21896,-17172,16064,29,-7654,-27827,-17201,38
21896,-17172,16041,29,-7642,-27842,-17207,39
21898,-17160,16061,29,-7648,-27817,-17208,41
21917,-17177,16035,32,-7658,-27829,-17212,38
21894,-17156,16042,30,-7640,-27860,-17207,39
21894,-17168,16045,32,-7660,-27823,-17194,40
21895,-17181,16051,31,-7656,-27809,-17193,39
21899,-17177,16055,29,-7656,-27836,-17184,38
21885,-17179,16034,31,-7652,-27817,-17221,38
21883,-17185,16039,31,-7660,-27836,-17198,38
21881,-17162,16026,30,-7644,-27825,-17222,39
21901,-17166,16041,32,-7643,-27831,-17201,38
21893,-17177,16049,30,-7650,-27842,-17195,39
21896,-17187,16035,30,-7647,-27811,-17198,38
21894,-17173,16064,30,-7641,-27840,-17186,40
21901,-17182,16055,32,-7652,-27824,-17203,37
21889,-17175,16042,30,-7637,-27825,-17189,39
21895,-17163,16054,31,-7629,-27833,-17198,39
21901,-17163,16056,31,-7629,-27821,-17204,39
21889,-17175,16050,30,-7657,-27833,-17197,39
21898,-17174,16031,30,-7637,-27816,-17197,41
21915,-17180,16059,31,-7658,-27824,-17198,40
21904,-17177,16038,31,-7639,-27809,-17201,40
21891,-17169,16064,32,-7652,-27795,-17223,38
21879,-17174,16047,28,-7640,-27834,-17235,39
21898,-17182,16040,30,-7646,-27846,-17211,39
21881,-17175,16055,30,-7640,-27831,-17210,37
21891,-17149,16054,30,-7631,-27819,-17211,41
21907,-17171,16053,31,-7654,-27842,-17204,40
21897,-17169,16050,31,-7648,-27801,-17188,40
21895,-17177,16021,29,-7644,-27811,-17221,39
21893,-17181,16019,31,-7642,-27820,-17202,38
21901,-17162,16041,30,-7639,-27834,-17215,40
21887,-17162,16028,30,-7645,-27823,-17210,38
21887,-17181,16035,30,-7637,-27811,-17196,39
21887,-17175,16039,31,-7635,-27826,-17202,41
21901,-17166,16042,31,-7641,-27807,-17221,38
21893,-17146,16038,30,-7637,-27830,-17227,40
21883,-17158,16029,31,-7637,-27820,-17206,40
21897,-17169,16046,30,-7629,-27810,-17211,39
21893,-17175,16034,29,-7641,-27831,-17211,38
21901,-17189,16024,31,-7650,-27832,-17192,39
21895,-17159,16031,30,-7635,-27823,-17190,39
21891,-17196,16032,31,-7631,-27824,-17202,39
21893,-17173,16029,32,-7645,-27816,-17203,41
21883,-17165,16044,32,-7631,-27825,-17188,37
21891,-17183,16045,30,-7625,-27824,-17201,39
21875,-17185,16021,31,-7635,-27821,-17184,38
21900,-17170,16049,29,-7639,-27828,-17198,40
21879,-17170,16031,31,-7637,-27840,-17227,39
21893,-17183,16050,30,-7645,-27814,-17197,39
21887,-17177,16037,30,-7637,-27836,-17211,39
21891,-17181,16025,31,-7652,-27836,-17210,40
21887,-17179,16024,30,-7637,-27828,-17202,39
21869,-17174,16029,30,-7660,-27830,-17195,39
21894,-17184,16037,30,-7629,-27846,-17213,41
21896,-17162,16056,30,-7645,-27805,-17210,38
21879,-17177,16030,30,-7637,-27814,-17198,41
21901,-17169,16036,31,-7647,-27849,-17204,41
21881,-17169,16032,30,-7653,-27843,-17200,41
21873,-17164,16044,30,-7639,-27849,-17216,39
21891,-17179,16027,31,-7630,-27809,-17179,40
21894,-17194,16040,32,-7642,-27829,-17199,39
21915,-17166,16032,31,-7636,-27834,-17192,38
21886,-17202,16063,32,-7646,-27807,-17189,40
21907,-17182,16023,31,-7664,-27817,-17201,39
21873,-17158,16027,31,-7645,-27819,-17206,40
21905,-17188,16037,33,-7628,-27821,-17214,40
21890,-17178,16031,31,-7649,-27817,-17210,38
21912,-17169,16036,32,-7666,-27840,-17217,40
21888,-17178,16032,30,-7641,-27836,-17216,40
21894,-17187,16063,32,-7639,-27813,-17208,38
21893,-17196,16057,31,-7652,-27842,-17200,39
21875,-17196,16045,30,-7633,-27821,-17228,38
21908,-17180,16030,29,-7641,-27822,-17204,39
21887,-17181,16042,31,-7658,-27838,-17214,39
21891,-17173,16030,31,-7644,-27825,-17206,41
21885,-17196,16022,31,-7647,-27820,-17220,39
21897,-17183,16030,30,-7650,-27833,-17210,41
21897,-17181,16036,31,-7651,-27801,-17186,37
21900,-17166,16043,30,-7635,-27840,-17217,39
21906,-17180,16016,30,-7645,-27807,-17190,37
21896,-17196,16041,31,-7641,-27828,-17193,41
21895,-17181,16035,30,-7639,-27813,-17209,38
21871,-17170,16049,29,-7657,-27831,-17212,37
21921,-17193,16016,33,-7627,-27820,-17201,41
21897,-17183,16033,32,-7629,-27829,-17219,37
21903,-17169,16023,30,-7635,-27840,-17211,39
21917,-17191,16053,31,-7635,-27836,-17200,40
21894,-17198,16025,31,-7639,-27813,-17202,39
21907,-17179,16039,30,-7645,-27842,-17206,39
21898,-17170,16035,29,-7641,-27821,-17183,38
21884,-17166,16035,30,-7631,-27837,-17204,39
21875,-17168,16038,30,-7647,-27804,-17200,40
21899,-17175,16030,30,-7635,-27824,-17222,40
21909,-17179,16028,31,-7635,-27821,-17205,40
21892,-17176,16029,29,-7659,-27825,-17213,39
21904,-17180,16025,30,-7647,-27812,-17204,39
21892,-17164,16044,30,-7642,-27823,-17219,38
21909,-17181,16019,32,-7638,-27801,-17195,39
21899,-17179,16052,31,-7651,-27837,-17213,40
21903,-17187,16068,29,-7644,-27823,-17205,38
21884,-17166,16039,30,-7630,-27838,-17205,41
21913,-17165,16055,31,-7632,-27794,-17213,37
21881,-17196,16050,30,-7647,-27821,-17199,38
21904,-17171,16042,31,-7643,-27834,-17195,40
21893,-17175,16047,31,-7639,-27834,-17201,40
21897,-17177,16024,31,-7635,-27811,-17189,37
21879,-17175,16022,32,-7639,-27838,-17214,39
21887,-17185,16030,31,-7642,-27830,-17192,37
21893,-17181,16014,30,-7660,-27813,-17197,39
21895,-17177,16023,31,-7660,-27825,-17210,39
21894,-17177,16041,33,-7642,-27796,-17205,38
21907,-17182,16030,29,-7642,-27854,-17221,39
21885,-17189,16039,31,-7644,-27813,-17208,40
21886,-17181,16052,32,-7636,-27825,-17186,40
21884,-17196,16041,31,-7641,-27843,-17220,40
21897,-17183,16014,32,-7658,-27818,-17223,39
21919,-17180,16061,32,-7645,-27842,-17222,38
21897,-17175,16033,30,-7643,-27823,-17203,39
21911,-17188,16030,32,-7641,-27825,-17187,38
21901,-17189,16010,30,-7657,-27817,-17209,39
21915,-17169,16032,32,-7635,-27814,-17200,41
21897,-17175,16021,30,-7651,-27843,-17209,39
21882,-17174,16026,30,-7648,-27819,-17203,39
21909,-17180,16042,31,-7640,-27813,-17207,39
21898,-17182,16036,32,-7644,-27819,-17196,39
21909,-17189,16039,32,-7646,-27829,-17198,39
21929,-17177,16048,32,-7642,-27816,-17202,37
21887,-17182,16044,29,-7638,-27829,-17218,40
21875,-17179,16014,31,-7650,-27828,-17182,38
21883,-17177,16042,30,-7634,-27842,-17192,40
21886,-17172,16024,29,-7644,-27819,-17183,41
21903,-17194,16068,30,-7637,-27840,-17206,40
21898,-17184,16057,31,-7645,-27839,-17201,38
21894,-17185,16047,33,-7639,-27824,-17180,40
21897,-17175,16049,30,-7647,-27835,-17187,40
21899,-17183,16044,31,-7647,-27829,-17181,39
21886,-17152,16022,29,-7637,-27862,-17215,40
21889,-17169,16046,30,-7637,-27821,-17187,40
21886,-17160,16033,28,-7650,-27830,-17202,39
21894,-17168,16022,29,-7639,-27828,-17204,40
21887,-17171,16059,31,-7637,-27827,-17196,39
21893,-17177,16049,30,-7641,-27818,-17197,40
21907,-17183,16025,31,-7630,-27830,-17197,37
21889,-17175,16036,31,-7645,-27842,-17208,39
21900,-17174,16027,30,-7640,-27820,-17208,38
21887,-17177,16051,32,-7644,-27838,-17187,37
21875,-17178,16035,31,-7633,-27820,-17204,40
21887,-17175,16031,30,-7647,-27815,-17193,39
21896,-17192,16041,29,-7649,-27839,-17213,41
21905,-17177,16038,31,-7650,-27866,-17210,38
21890,-17154,16048,29,-7662,-27820,-17210,36
21913,-17155,16033,31,-7638,-27811,-17211,39
21881,-17173,16049,31,-7647,-27827,-17236,40
21911,-16917,16030,32,-7644,-27827,-17193,40
21895,-17181,16026,32,-7658,-27816,-17209,37
21869,-17189,16049,30,-7667,-27815,-17202,40
21890,-17192,16034,29,-7644,-27804,-17205,37
21887,-17175,16044,31,-7646,-27830,-17218,40
21895,-17177,16042,30,-7647,-27821,-17208,38
21905,-17183,16037,32,-7653,-27839,-17219,41
21897,-17185,16049,31,-7650,-27829,-17199,39
21888,-17168,16023,29,-7640,-27854,-17197,40
21880,-17173,16027,29,-7632,-27811,-17216,37
21903,-17175,16035,31,-7642,-27803,-17226,39
21903,-17169,16033,30,-7652,-27834,-17205,38
21885,-17177,16034,32,-7661,-27837,-17224,40
21911,-17181,16042,31,-7643,-27813,-17205,39
21895,-17197,16012,33,-7643,-27848,-17215,40
21883,-17193,16056,30,-7641,-27821,-17211,38
21875,-17173,16028,31,-7637,-27840,-17213,40
21922,-17191,16035,30,-7653,-27795,-17203,39
21875,-17171,16028,30,-7631,-27827,-17222,39
21889,-17162,16043,30,-7641,-27802,-17205,38
21891,-17179,16036,30,-7638,-27829,-17218,39
21883,-17193,16022,30,-7642,-27824,-17205,37
21879,-17181,16027,31,-7652,-27844,-17235,40
21890,-17184,16017,31,-7652,-27846,-17220,39
21903,-17192,16032,31,-7643,-27828,-17229,40
21891,-17181,16028,30,-7654,-27812,-17182,40
21883,-17164,16018,32,-7653,-27829,-17220,40
21885,-17185,16013,31,-7637,-27796,-17215,39
21891,-17183,16012,31,-7656,-27826,-17196,40
21901,-17173,16026,31,-7656,-27822,-17231,41
21887,-17175,16018,30,-7643,-27797,-17201,38
21903,-17184,16036,32,-7637,-27809,-17241,38
21913,-17185,16032,30,-7647,-27815,-17243,38
21893,-17175,16026,32,-7649,-27823,-17215,38
21877,-17169,16023,32,-7645,-27830,-17220,39
21893,-17199,16033,30,-7641,-27797,-17184,39
21890,-17188,16031,30,-7658,-27833,-17205,40
21909,-17177,16025,30,-7652,-27804,-17210,39
21920,-17193,16053,32,-7643,-27810,-17234,41
21910,-17154,16058,30,-7643,-27821,-17223,39
21909,-17171,16050,31,-7635,-27842,-17203,40
21897,-17185,16043,30,-7635,-27817,-17196,39
21903,-17181,16042,31,-7646,-27831,-17214,38
21898,-17176,16033,31,-7644,-27809,-17192,38
21890,-17174,16035,32,-7631,-27842,-17212,40
21907,-17169,16040,30,-7635,-27808,-17189,40
21893,-17185,16016,30,-7641,-27838,-17214,39
21911,-17182,16017,32,-7650,-27814,-17177,39
21879,-17169,16050,30,-7651,-27829,-17205,39
21903,-17180,16029,31,-7654,-27828,-17200,41
21903,-17181,16046,31,-7639,-27841,-17203,40
21901,-17177,16044,31,-7639,-27830,-17204,40
21887,-17179,16035,30,-7654,-27844,-17217,39
21883,-17173,16053,30,-7643,-27819,-17195,38
21907,-17178,16035,31,-7647,-27831,-17212,38
21905,-17177,16045,29,-7652,-27830,-17201,39
21873,-17164,16059,32,-7659,-27809,-17203,40
21892,-17184,16043,30,-7651,-27821,-17208,37
21887,-17177,16023,30,-7627,-27846,-17207,39
21869,-17177,16026,30,-7662,-27830,-17207,39
21907,-17162,16035,31,-7643,-27834,-17220,41
21900,-17174,16042,29,-7647,-27828,-17210,40
21891,-17163,16029,32,-7645,-27829,-17204,39
21888,-17179,16026,31,-7641,-27821,-17190,38
21903,-17173,16042,30,-7641,-27846,-17202,40
21879,-17180,16040,30,-7645,-27829,-17183,39
21913,-17185,16042,33,-7652,-27819,-17203,39
21902,-17161,16025,32,-7649,-27845,-17179,40
21887,-17185,16041,30,-7644,-27840,-17219,39
21911,-17181,16040,31,-7646,-27801,-17188,39
21907,-17183,16035,31,-7642,-27800,-17199,39
21903,-17169,16035,32,-7648,-27823,-17184,38
21910,-17161,16014,31,-7658,-27824,-17207,39
21905,-17177,16038,30,-7641,-27822,-17203,39
21888,-17166,16047,29,-7666,-27824,-17209,39
21906,-17166,16026,29,-7645,-27854,-17196,40
21897,-17191,16042,31,-7645,-27810,-17213,39
21909,-17169,16033,31,-7649,-27831,-17207,39
21893,-17181,16022,30,-7645,-27836,-17195,39
21899,-17175,16024,30,-7654,-27840,-17196,40
21901,-17179,16023,31,-7641,-27842,-17197,39
21899,-17181,16041,31,-7650,-27826,-17239,39
21911,-17177,16041,31,-7633,-27802,-17220,39
21907,-17162,16033,31,-7635,-27829,-17199,38
21915,-17178,16030,32,-7649,-27803,-17196,38
21907,-17180,16050,32,-7656,-27816,-17183,39
21907,-17184,16064,33,-7639,-27831,-17204,38
21898,-17178,16022,31,-7643,-27828,-17196,39
21898,-17182,16028,32,-7647,-27806,-17200,39
21905,-17183,16033,30,-7660,-27840,-17207,40
21909,-17179,16043,30,-7645,-27838,-17178,38
21911,-17177,16031,30,-7641,-27852,-17204,38
21891,-17199,16052,30,-7641,-27826,-17192,40
21895,-17173,16033,29,-7653,-27823,-17180,39
21905,-17167,16036,31,-7645,-27832,-17194,39
21885,-17158,16024,29,-7650,-27812,-17197,40
21895,-17181,16024,32,-7639,-27809,-17197,39
21887,-17169,16034,31,-7660,-27852,-17209,39
21895,-17163,16025,31,-7650,-27820,-17190,39
21889,-17163,16044,30,-7654,-27814,-17201,39
21900,-17166,16008,31,-7639,-27801,-17205,39
21895,-17175,16057,31,-7656,-27834,-17201,40
21900,-17174,16041,30,-7647,-27813,-17207,39
21897,-17172,16052,29,-7637,-27828,-17203,37
21886,-17164,16038,30,-7647,-27831,-17207,40
21907,-17165,16047,30,-7645,-27826,-17173,40
21909,-17183,16020,31,-7643,-27817,-17207,38
21884,-17174,16026,31,-7654,-27826,-17201,40
21904,-17183,16070,31,-7654,-27830,-17182,39
21888,-17158,16033,29,-7652,-27824,-17194,39
21884,-17181,16031,31,-7658,-27850,-17203,40
21904,-17160,16013,29,-7647,-27807,-17233,39
21881,-17166,16035,28,-7649,-27811,-17198,39
21911,-17181,16040,30,-7643,-27805,-17199,39
21895,-17167,16030,30,-7663,-27833,-17209,39
21901,-17165,16014,30,-7654,-27824,-17195,40
21909,-17202,16049,32,-7645,-27826,-17199,39
21898,-17171,16020,32,-7654,-27838,-17212,41
21901,-17171,16045,32,-7637,-27810,-17220,40
21913,-17170,16024,29,-7639,-27834,-17196,40
21902,-17168,16034,31,-7644,-27813,-17170,39
21907,-17163,16048,31,-7650,-27832,-17192,41
21907,-17165,16024,31,-7645,-27854,-17202,40
21895,-17185,16051,31,-7647,-27806,-17188,37
21897,-17189,16031,31,-7636,-27799,-17198,39
21879,-17164,16021,29,-7662,-27825,-17206,39
21891,-17179,16025,31,-7642,-27797,-17182,39
21898,-17174,16051,30,-7642,-27817,-17224,39
21908,-17172,16020,30,-7656,-27838,-17217,39
21901,-17177,16044,32,-7663,-27843,-17206,41
21899,-17175,16033,31,-7650,-27836,-17215,39
21915,-17174,16051,30,-7652,-27803,-17203,40
21884,-17168,16038,32,-7670,-27836,-17206,40
21902,-17170,16056,30,-7656,-27838,-17202,39
21895,-17177,16024,30,-7656,-27842,-17187,39
21897,-17172,16037,29,-7652,-27829,-17191,39
21909,-17178,16025,31,-7646,-27842,-17209,38
21907,-17172,16028,31,-7661,-27831,-17184,40
21901,-17177,16040,30,-7656,-27819,-17178,40
21891,-17167,16023,31,-7658,-27825,-17198,39
21879,-17154,16044,30,-7642,-27838,-17189,39
21937,-17161,16099,31,-7642,-27808,-17174,37
22141,-17115,16519,29,-6984,-27829,-16342,39
22633,-16928,17137,31,-5021,-27738,-14092,41
23021,-16799,17292,30,-1096,-26877,-8933,40
19822,-19173,12098,31,6798,-24796,-538,40
3126,-25205,-8243,32,12557,-23205,4049,38
-927,-25880,-5489,30,10996,-23715,2003,37
9988,-22807,3062,32,12223,-22956,3458,40
1529,-25333,-5619,29,11126,-23681,2373,40
5485,-24365,-2073,31,11688,-23276,2877,41
5461,-24330,-1557,31,11669,-23056,2896,39
4361,-24602,-2553,31,11671,-23326,2899,41
4639,-24328,-2504,30,11706,-23292,2956,41
4635,-24570,-2491,31,11728,-23288,2949,40
4646,-24572,-2471,32,11702,-23284,2954,39
4638,-24554,-2488,31,11720,-23314,2961,42
4629,-24576,-2498,32,11712,-23272,2958,37
4633,-24574,-2456,30,11730,-23304,2960,41
4629,-24566,-2486,31,11706,-23292,2941,39
4646,-24572,-2494,31,11734,-23280,2964,39
4648,-24832,-2502,32,11712,-23298,2952,39
